what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898225515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898226531
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898232109
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898237781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898246171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898247250
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898248984
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898255687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302898271671
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898273187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302898275828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898295078
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898308375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302898310656
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302898315375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898345656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898439734
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302898439750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898441437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898444000
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302898444015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898445171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898473296
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302898473296
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898475015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898486000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898488765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898489640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898489640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898489656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898555375
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302898555390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898561859
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898566250
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898570843
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898603171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302898613093
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898616000
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898619906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302898620843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302898622859
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898627843
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302898639406
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898643250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302898653078
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302898654046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898661265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898668062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898837906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898850796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898899562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898928484
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302898940359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302898987500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899016421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899026000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899043093
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899188000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899220515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899360359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899536796
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899544468
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899553390
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899591375
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899604343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302899605171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899636312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899641171
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899641328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899674187
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899677859
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899680406
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899684390
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899701953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899724281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899726468
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899729140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899751187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899858234
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302899858250
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302899859015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899908718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899911937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302899949234
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302899974281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900001531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900014312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900086609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900093078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900104359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302900129312
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302900134281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302900169890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302900171187
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302900190656
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302900249796
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302900272484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900355250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900356703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900358750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900371078
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1302900377765
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1302900378296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900388000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900393343
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1302900406765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302900436734
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302900458281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302900463578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302900481625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302900482843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302900487250
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1302900488328
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302900496468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900508250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900508250
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1302900519203
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302900519265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302900519296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302900525296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900531203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900532921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302900555218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900592765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900592859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900628281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900628937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900643296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900643390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900643515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900643718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900643718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900643718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900649343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900649406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302900649515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302900653390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900926234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900929437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900938890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900939578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900946203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900951921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900951937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900988468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900989031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302900989296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1302901000500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302901008046
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302901048796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302901095859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302901096703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901106750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901106781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901145203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901145359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302901145359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901147171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901182812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901184656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901184765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302901185703
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302901186562
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302901186562
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1302901187468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901191875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901193812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302901193812
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302901194921
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302901201265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302901207765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901226765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901227578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901227625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901235625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901237125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901237250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302901252718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901264828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901265593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901266359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901267578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901267593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901277078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901278078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901278171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901282937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901310953
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302901314468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302901317796
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302901321437
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302901322000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901322796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901323625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901323640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901331437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901336078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901336093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901336203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901339187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901387203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302901388421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302901400015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302901436062
