what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1305124385725
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1305124385741
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1305124385772
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1305124385975
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1305124385991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124390866
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1305124394694
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1305124394772
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1305124395272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124396006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124398553
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124472506
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305124476678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124487131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124491272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124498038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124502788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124511303
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124523569
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124523600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124524413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124544647
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305124544663
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1305124547850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1305124550491
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124554631
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124554663
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1305124554694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124563647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124636928
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1305124639288
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1305124641522
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1305124641694
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1305124641772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124658897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124706069
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305124706100
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124706803
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305124716022
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124718616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124726881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124728381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124731366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124732850
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305124743163
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124811178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124812569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124815756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124818116
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124838553
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305124849975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1305124853069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124853569
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124897585
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124897600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124900756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124906350
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305124906366
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305124910303
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124923663
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1305124952975
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305124956663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124967913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124967913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124968022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124969553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124972897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124980663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305124985131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125054491
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125054506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1305125058538
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125063006
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125063022
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125064381
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125064647
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125064663
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125076741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125079413
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125084397
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125084428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125084460
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305125084460
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125089147
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125094366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125096460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125096491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125096491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125102522
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125102538
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125103366
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1305125104678
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125118085
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125118116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1305125118960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1305125119178
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1305125119616
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125121178
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125122585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1305125127835
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1305125128085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1305125128350
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125130319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125131303
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125132928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125132944
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305125132960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125138241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125142694
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125142756
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125142772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1305125145210
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305125145522
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305125148272
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125155381
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125158756
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125159756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125159788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305125159788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125163538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125164866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305125164881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125176647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305125179944
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125180006
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305125180022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1305125181303
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305125181506
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305125187210
