what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1302902963234
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1302902963265
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1302902963296
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1302902963312
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302902965625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903026625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903062203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302903065078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903071265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903071265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903071390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903075546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302903093812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302903119781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903127125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903491171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903497671
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903521546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903524812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903538984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903547171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903598906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903631031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903640562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302903641250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903650640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903686250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903692593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903793906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903813578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903842953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903858953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903862296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903883234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302903888656
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903890906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903913859
no handler,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903967031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302903969953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302903972500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302903989859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302903990968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904001359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904002062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904010578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904013750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904019015
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904033078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904036578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904078796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1302904095171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904102218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904124328
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302904128281
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302904131281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904133406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904141328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904199187
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302904201109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904203109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904211671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302904216687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904228062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904234328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904234796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904710656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1302904722171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302904722625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302904722843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302904723062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302904723921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302904725593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302907948234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302907950062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302907950062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302907950156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302920532093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303076219000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303076223687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303076229484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303076233015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303076238718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303076245812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303079580343
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303079639843
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1303079696796
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1303079697500
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1303079699078
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1303079699390
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1303079699750
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1303079699750
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1303079715234
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1303079715281
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1303079715921
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1303079717531
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1303079728578
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1303079728953
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1303079730015
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1303079730015
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1303079730812
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1303079739265
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303079739281
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1303079739281
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1303079739546
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1303079739562
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1303079739562
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1303079739578
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1303079739578
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1303079739593
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1303079739593
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1303079739765
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1303492963187
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1303492963187
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1303492963203
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1303492963265
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1303492963297
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1303492963328
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1303492963390
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1303492963406
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1303492963484
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1303492963562
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1303492963609
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1303492963687
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1303492963797
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1303492963812
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1303492963875
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1303492963906
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1303492963937
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1303492963969
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1303492964000
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1303492964031
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1303492964047
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1303492964062
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1303492964094
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1303492964109
