INTC;1997.04.02;      138.88;      139.38;      136.50;      137.00;   102557600
INTC;1997.04.01;      137.63;      139.75;      137.38;      139.31;    90782400
INTC;1997.03.31;      138.75;      140.25;      137.00;      139.13;   107790400
INTC;1997.03.27;      142.50;      143.88;      137.25;      139.13;   140616000
INTC;1997.03.26;      134.75;      140.75;      134.25;      140.63;   127732800
INTC;1997.03.25;      131.25;      135.00;      130.00;      133.25;   115583200
INTC;1997.03.24;      129.63;      131.13;      125.75;      130.63;   169920800
INTC;1997.03.21;      133.63;      134.19;      130.38;      130.50;    82396800
INTC;1997.03.20;      133.63;      135.25;      131.25;      133.25;   107778400
INTC;1997.03.19;      135.50;      136.00;      132.00;      133.38;   134926400
INTC;1997.03.18;      137.25;      138.00;      134.88;      136.75;    95223200
INTC;1997.03.17;      136.13;      136.75;      131.38;      136.38;   161466400
INTC;1997.03.14;      142.13;      143.25;      137.50;      137.88;    81598400
INTC;1997.03.13;      141.63;      143.50;      140.00;      141.25;    90898400
INTC;1997.03.12;      143.13;      143.88;      140.00;      142.75;    98388000
INTC;1997.03.11;      144.63;      146.13;      143.50;      143.88;    80986400
INTC;1997.03.10;      143.25;      145.75;      141.50;      144.75;    82115200
INTC;1997.03.07;      146.50;      148.00;      142.50;      143.50;    86213600
INTC;1997.03.06;      149.50;      150.25;      145.13;      145.38;   115592000
INTC;1997.03.05;      148.00;      149.63;      147.63;      149.50;    99617600
INTC;1997.03.04;      146.63;      149.63;      146.00;      146.38;   120270400
INTC;1997.03.03;      141.13;      146.00;      140.50;      145.88;    82524000
INTC;1997.02.28;      139.50;      144.63;      137.00;      141.88;   149775200
INTC;1997.02.27;      146.13;      146.25;      139.63;      139.73;   101312000
INTC;1997.02.26;      148.50;      148.75;      144.75;      146.38;    94690400
INTC;1997.02.25;      150.75;      151.38;      147.50;      148.88;    99163200
INTC;1997.02.24;      143.88;      149.50;      142.25;      149.13;   131964800
INTC;1997.02.21;      149.50;      149.64;      145.38;      146.38;   127490400
INTC;1997.02.20;      152.25;      153.00;      149.36;      149.88;   128985600
INTC;1997.02.19;      154.13;      155.75;      153.25;      153.88;    55190400
INTC;1997.02.18;      154.25;      155.13;      152.13;      154.63;    60033600
INTC;1997.02.14;      156.13;      157.00;      153.50;      154.50;    69313600
INTC;1997.02.13;      158.00;      159.00;      156.00;      157.00;    96499200
INTC;1997.02.12;      151.75;      157.00;      150.50;      156.75;   112742400
INTC;1997.02.11;      154.13;      154.75;      146.50;      151.75;   151842400
INTC;1997.02.10;      157.75;      158.63;      150.98;      151.63;   126322400
INTC;1997.02.07;      155.25;      157.25;      154.25;      156.38;   117951200
INTC;1997.02.06;      156.88;      157.38;      150.75;      153.13;   180376800
INTC;1997.02.05;      162.88;      163.00;      155.00;      157.25;   187991200
INTC;1997.02.04;      164.25;      164.88;      162.38;      164.75;    89346400
INTC;1997.02.03;      163.50;      165.00;      162.00;      163.88;    77328000
INTC;1997.01.31;      160.63;      164.00;      160.25;      162.25;   100647200
INTC;1997.01.30;      156.63;      160.25;      155.75;      160.13;    88168000
INTC;1997.01.29;      152.50;      154.75;      151.50;      154.75;    74363200
INTC;1997.01.28;      152.63;      153.75;      149.75;      151.00;    58843200
INTC;1997.01.27;      150.89;      152.25;      149.25;      150.13;    69532000
INTC;1997.01.24;      152.00;      154.63;      150.38;      150.50;   114352000
INTC;1997.01.23;      153.25;      155.88;      151.63;      151.75;    99123200
INTC;1997.01.22;      148.50;      152.25;      146.75;      152.13;    88490400
INTC;1997.01.21;      145.13;      148.38;      144.88;      148.06;    64573600
INTC;1997.01.20;      144.38;      145.94;      143.98;      145.25;    58668800
INTC;1997.01.17;      142.00;      145.38;      142.00;      144.06;    97962400
INTC;1997.01.16;      143.75;      146.00;      142.06;      142.38;   133381600
INTC;1997.01.15;      147.50;      147.88;      141.50;      142.00;   227419200
INTC;1997.01.14;      147.88;      149.75;      146.50;      147.13;   113872800
INTC;1997.01.13;      145.75;      147.77;      144.00;      146.88;   116600000
INTC;1997.01.10;      142.13;      144.75;      141.50;      144.50;   111907200
INTC;1997.01.09;      143.38;      144.00;      141.75;      143.00;    77420000
INTC;1997.01.08;      144.00;      145.63;      141.77;      142.25;   125510400
INTC;1997.01.07;      138.56;      143.50;      137.00;      143.38;    96153600
INTC;1997.01.06;      139.13;      141.75;      137.75;      138.88;   120549600
INTC;1997.01.03;      133.00;      138.50;      132.63;      138.38;    95648000
INTC;1997.01.02;      131.75;      132.00;      127.62;      130.38;    97639200
INTC;1996.11.29;      126.87;      127.25;      126.62;      126.87;    19584800
INTC;1996.11.27;      124.37;      127.25;      123.50;      126.62;    85092800
INTC;1996.11.26;      121.87;      124.50;      119.50;      123.75;   124950400
INTC;1996.11.25;      121.87;      122.62;      119.37;      121.50;    62263200
INTC;1996.11.22;      119.75;      122.62;      119.25;      122.50;    76026400
INTC;1996.11.21;      121.75;      121.87;      117.75;      118.87;    95869600
INTC;1996.11.20;      121.37;      124.50;      120.64;      120.87;    99407200
INTC;1996.11.19;      115.12;      121.00;      115.00;      120.75;    89967200
INTC;1996.11.18;      116.25;      117.00;      113.62;      115.37;    98204800
INTC;1996.11.15;      120.25;      120.25;      115.37;      115.87;   121340000
INTC;1996.11.14;      118.62;      121.25;      118.12;      119.87;    77549600
INTC;1996.11.13;      121.12;      121.37;      118.52;      119.50;    72973600
INTC;1996.11.12;      125.00;      125.12;      120.12;      121.00;    98851200
INTC;1996.11.11;      122.00;      124.00;      121.25;      123.87;    49158400
INTC;1996.11.08;      121.87;      123.00;      120.37;      122.25;    69125600
INTC;1996.11.07;      120.00;      124.75;      118.75;      122.12;   129250400
INTC;1996.11.06;      114.00;      119.37;      113.25;      118.87;   111770400
INTC;1996.11.05;      110.37;      114.37;      110.37;      114.00;    82406400
INTC;1996.11.04;      108.87;      110.75;      108.37;      110.37;    46838400
INTC;1996.11.01;      109.87;      109.87;      108.00;      108.75;    61486400
INTC;1996.10.31;      107.25;      110.12;      107.12;      109.87;    66129600
INTC;1996.10.30;      104.87;      107.37;      104.75;      106.75;    69940000
INTC;1996.10.29;      106.62;      107.25;      103.75;      104.37;    77648000
INTC;1996.10.28;      105.87;      107.50;      105.62;      106.00;    61611200
INTC;1996.10.25;      107.25;      109.37;      105.37;      105.37;    56904800
INTC;1996.10.24;      109.87;      111.25;      107.50;      107.50;    69354400
INTC;1996.10.23;      105.25;      109.50;      104.75;      109.37;    83144800
INTC;1996.10.22;      107.00;      107.75;      104.75;      105.50;    97193600
INTC;1996.10.21;      109.62;      111.23;      107.12;      107.75;    66499200
INTC;1996.10.18;      110.75;      110.75;      109.25;      110.00;    62257600
INTC;1996.10.17;      113.25;      113.87;      110.75;      110.75;    67586400
INTC;1996.10.16;      110.50;      112.98;      109.03;      112.62;    87092000
INTC;1996.10.15;      114.12;      114.25;      109.73;      111.12;   160209600
INTC;1996.10.14;      106.62;      108.25;      105.62;      107.62;    89480800
INTC;1996.10.11;      102.62;      105.37;      102.50;      105.37;    88411200
INTC;1996.10.10;       99.25;      101.87;       99.12;       99.87;    67277600
INTC;1996.10.09;      103.75;      104.00;      100.75;      100.87;   105073600
INTC;1996.10.08;      105.50;      107.00;      101.37;      101.62;   112148800
INTC;1996.10.07;      101.75;      105.00;      101.75;      104.37;    52123200
INTC;1996.10.04;      100.75;      101.75;      100.00;      101.69;    44334400
INTC;1996.10.03;       98.87;      100.25;       98.12;       99.50;    71356000
INTC;1996.10.02;       96.00;       99.37;       95.87;       99.00;    71916800
INTC;1996.10.01;       94.62;       96.12;       94.25;       95.75;    55946400
INTC;1996.09.30;       96.75;       97.00;       95.25;       95.44;    42668000
INTC;1996.09.27;       97.75;       97.75;       96.50;       96.87;    33680000
INTC;1996.09.26;       97.62;       99.50;       96.50;       97.37;    82620800
INTC;1996.09.25;       97.12;       97.50;       96.25;       97.25;    46242400
INTC;1996.09.24;       96.12;       97.75;       96.12;       96.50;    63469600
INTC;1996.09.23;       96.62;       97.00;       95.25;       95.75;    48962400
INTC;1996.09.20;       97.12;       98.12;       96.00;       97.37;    81262400
INTC;1996.09.19;       95.25;       97.50;       95.00;       97.00;    66176000
INTC;1996.09.18;       94.87;       97.50;       93.37;       95.62;   103812000
INTC;1996.09.17;       94.50;       95.00;       92.37;       94.25;   152990400
INTC;1996.09.16;       88.12;       89.37;       87.62;       88.62;    70357600
INTC;1996.09.13;       86.56;       88.48;       85.50;       88.12;    82940000
INTC;1996.09.12;       85.25;       85.62;       84.62;       85.37;    49197600
INTC;1996.09.11;       83.87;       85.12;       83.75;       85.00;    46831200
INTC;1996.09.10;       83.37;       84.52;       82.75;       84.31;    77851200
INTC;1996.09.09;       81.37;       83.62;       81.25;       83.50;    56342400
INTC;1996.09.06;       81.37;       82.12;       80.50;       81.25;    39244000
INTC;1996.09.05;       81.62;       82.00;       80.37;       80.62;    54436000
INTC;1996.09.04;       81.75;       82.50;       81.37;       82.25;    39469600
INTC;1996.09.03;       79.12;       81.87;       78.50;       81.62;    50458400
INTC;1996.08.30;       81.25;       81.50;       79.75;       79.81;    26062400
INTC;1996.08.29;       81.12;       81.87;       80.87;       81.37;    37079200
INTC;1996.08.28;       81.75;       82.25;       81.12;       81.25;    32015200
INTC;1996.08.27;       81.37;       81.62;       80.25;       81.50;    41030400
INTC;1996.08.26;       81.37;       81.50;       80.50;       81.25;    32749600
INTC;1996.08.23;       82.62;       83.12;       81.56;       81.62;    32100800
INTC;1996.08.22;       80.87;       83.00;       80.62;       83.00;    58090400
INTC;1996.08.21;       78.75;       80.25;       78.50;       80.25;    45863200
INTC;1996.08.20;       80.75;       80.87;       79.50;       79.50;    33337600
INTC;1996.08.19;       80.75;       81.12;       79.75;       80.75;    30192000
INTC;1996.08.16;       81.62;       82.12;       80.87;       81.00;    44319200
INTC;1996.08.15;       81.62;       82.25;       81.25;       81.75;    30832000
INTC;1996.08.14;       80.62;       82.00;       80.50;       81.75;    50572800
INTC;1996.08.13;       81.37;       81.87;       79.50;       80.25;    60300000
INTC;1996.08.12;       82.12;       83.25;       81.25;       82.12;    53275200
INTC;1996.08.09;       79.87;       82.62;       79.50;       82.37;   121416800
INTC;1996.08.08;       81.75;       82.14;       80.50;       80.75;    86504800
INTC;1996.08.07;       80.25;       82.62;       80.00;       82.36;   109771200
INTC;1996.08.06;       77.75;       79.87;       77.50;       79.87;    64801600
INTC;1996.08.05;       78.75;       79.62;       78.12;       78.12;    60604800
INTC;1996.08.02;       78.00;       79.12;       77.86;       78.75;   107475200
INTC;1996.08.01;       75.37;       77.03;       74.87;       77.00;    81130400
INTC;1996.07.31;       74.52;       75.37;       74.12;       75.12;    64205600
INTC;1996.07.30;       73.62;       74.62;       73.06;       74.37;    58967200
INTC;1996.07.29;       74.00;       75.12;       72.87;       72.87;    70988800
INTC;1996.07.26;       72.62;       74.37;       72.37;       74.25;    82870400
INTC;1996.07.25;       70.64;       72.25;       69.75;       72.12;    74887200
INTC;1996.07.24;       66.37;       70.25;       66.02;       69.00;   133832000
INTC;1996.07.23;       72.75;       72.75;       69.00;       69.50;   105624000
INTC;1996.07.22;       72.62;       72.75;       71.36;       72.25;    52232000
INTC;1996.07.19;       72.25;       73.37;       71.62;       72.75;    76216000
INTC;1996.07.18;       72.12;       72.75;       71.25;       72.50;    80169600
INTC;1996.07.17;       74.00;       74.25;       70.75;       71.62;   199531200
INTC;1996.07.16;       68.62;       70.12;       64.12;       70.00;   200755200
INTC;1996.07.15;       70.50;       70.87;       68.62;       69.12;    97682400
INTC;1996.07.12;       70.87;       71.78;       70.12;       71.25;   141623200
INTC;1996.07.11;       71.62;       72.00;       68.62;       69.50;   145704000
INTC;1996.07.10;       73.00;       73.12;       71.50;       72.87;    91695200
INTC;1996.07.09;       73.87;       74.25;       73.12;       73.37;    35956800
INTC;1996.07.08;       72.25;       74.50;       72.00;       73.00;    65053600
INTC;1996.07.05;       73.00;       74.50;       72.00;       72.12;    39507200
INTC;1996.07.03;       74.62;       75.00;       73.62;       74.87;    60736000
INTC;1996.07.02;       74.87;       75.89;       74.50;       74.75;    51651200
INTC;1996.07.01;       73.75;       75.37;       73.37;       75.12;    35018400
INTC;1996.06.28;       74.12;       74.37;       73.25;       73.44;    32252800
INTC;1996.06.27;       72.37;       74.00;       71.56;       73.87;    46257600
INTC;1996.06.26;       73.00;       73.00;       71.12;       72.50;    59177600
INTC;1996.06.25;       74.00;       74.50;       72.12;       72.87;    34814400
INTC;1996.06.24;       71.37;       74.25;       71.25;       73.61;    57836800
INTC;1996.06.21;       71.37;       71.62;       70.37;       71.37;    54253600
INTC;1996.06.20;       71.50;       71.87;       70.25;       71.12;    73817600
INTC;1996.06.19;       70.75;       71.75;       70.37;       71.37;    71435200
INTC;1996.06.18;       72.00;       72.12;       70.25;       70.37;    60051200
INTC;1996.06.17;       73.12;       73.25;       71.25;       72.00;    70758400
INTC;1996.06.14;       74.87;       75.00;       72.75;       73.00;    61307200
INTC;1996.06.13;       76.75;       76.75;       74.75;       75.00;    62036000
INTC;1996.06.12;       76.37;       77.75;       75.87;       76.75;    66422400
INTC;1996.06.11;       74.37;       75.87;       74.00;       75.25;    42351200
INTC;1996.06.10;       75.25;       75.25;       74.12;       74.12;    36408000
INTC;1996.06.07;       73.77;       75.50;       73.50;       75.25;    70562400
INTC;1996.06.06;       77.25;       77.50;       75.12;       75.25;    51574400
INTC;1996.06.05;       76.00;       77.00;       75.62;       76.87;    35413600
INTC;1996.06.04;       77.00;       77.50;       75.87;       76.31;    56274400
INTC;1996.06.03;       75.12;       77.00;       74.75;       76.62;    69614400
INTC;1996.05.31;       73.87;       75.62;       73.66;       75.50;   145089600
INTC;1996.05.30;       71.37;       71.62;       70.75;       71.50;    61696800
INTC;1996.05.29;       72.62;       73.00;       71.25;       71.37;    59422400
INTC;1996.05.28;       71.12;       73.00;       71.12;       72.50;    53196800
INTC;1996.05.24;       70.87;       71.37;       70.62;       71.00;    33536800
INTC;1996.05.23;       70.12;       71.75;       69.62;       70.87;    45295200
INTC;1996.05.22;       69.75;       70.12;       69.12;       69.87;    45796800
INTC;1996.05.21;       71.00;       71.25;       70.12;       70.25;    39953600
INTC;1996.05.20;       71.37;       71.75;       70.87;       71.00;    33077600
INTC;1996.05.17;       72.25;       72.37;       71.00;       71.12;    40084000
INTC;1996.05.16;       71.75;       72.25;       71.25;       71.87;    40033600
INTC;1996.05.15;       72.62;       73.62;       72.25;       72.37;    60852000
INTC;1996.05.14;       72.00;       73.50;       71.87;       72.87;   114499200
INTC;1996.05.13;       69.12;       71.75;       69.00;       71.75;    76656800
INTC;1996.05.10;       69.25;       69.50;       68.87;       69.12;    48227200
INTC;1996.05.09;       68.87;       69.62;       68.37;       68.62;    50893600
INTC;1996.05.08;       67.62;       69.00;       66.50;       68.75;    64528800
INTC;1996.05.07;       68.87;       69.25;       67.75;       67.87;    42147200
INTC;1996.05.06;       68.62;       69.00;       67.87;       68.75;    40720800
INTC;1996.05.03;       68.25;       69.37;       68.00;       68.69;    61840800
INTC;1996.05.02;       67.87;       68.87;       67.75;       68.00;    63019200
INTC;1996.05.01;       67.37;       68.94;       67.25;       67.87;    52056800
INTC;1996.04.30;       67.87;       68.00;       67.23;       67.75;    46836800
INTC;1996.04.29;       68.87;       69.00;       67.87;       68.12;    35319200
INTC;1996.04.26;       69.62;       70.37;       69.00;       69.25;    73344800
INTC;1996.04.25;       70.00;       70.00;       68.75;       69.62;    77232800
INTC;1996.04.24;       69.00;       70.37;       68.00;       70.25;   163722400
INTC;1996.04.23;       67.52;       68.12;       66.75;       68.11;    63572000
INTC;1996.04.22;       65.62;       67.75;       65.62;       67.75;    83480800
INTC;1996.04.19;       66.50;       66.50;       65.12;       65.25;    62551200
INTC;1996.04.18;       64.37;       65.87;       64.25;       65.75;    73107200
INTC;1996.04.17;       64.62;       64.97;       63.73;       64.19;    70596000
INTC;1996.04.16;       64.00;       65.00;       63.75;       64.87;   191147200
INTC;1996.04.15;       59.75;       60.88;       59.63;       60.63;    42540800
INTC;1996.04.12;       60.38;       60.50;       59.50;       59.63;    48440800
INTC;1996.04.11;       61.38;       62.00;       59.88;       60.44;   105884000
INTC;1996.04.10;       61.38;       63.13;       61.25;       61.75;   131409600
INTC;1996.04.09;       61.50;       62.13;       60.63;       61.88;   115986400
INTC;1996.04.08;       58.38;       60.88;       58.25;       60.63;   115408800
INTC;1996.04.04;       57.75;       59.38;       57.38;       59.25;    72766400
INTC;1996.04.03;       56.75;       57.88;       56.38;       57.63;    33368800
INTC;1996.04.02;       57.13;       57.25;       56.63;       56.88;    17644800
INTC;1996.04.01;       57.13;       57.50;       56.63;       57.13;    28519200
INTC;1996.03.29;       56.73;       57.38;       56.25;       56.88;    36318400
INTC;1996.03.28;       56.38;       57.38;       56.19;       56.38;    32305600
INTC;1996.03.27;       56.38;       57.38;       56.13;       56.63;    51588800
INTC;1996.03.26;       54.50;       56.38;       54.13;       56.13;    49976800
INTC;1996.03.25;       56.38;       56.75;       54.75;       54.89;    45829600
INTC;1996.03.22;       56.25;       56.50;       55.50;       56.13;    30303200
INTC;1996.03.21;       55.63;       56.50;       55.13;       55.88;    47616800
INTC;1996.03.20;       57.88;       58.25;       55.13;       55.50;   118391200
INTC;1996.03.19;       59.81;       59.88;       58.38;       58.75;    44320000
INTC;1996.03.18;       59.75;       60.25;       59.33;       59.50;    62223200
INTC;1996.03.15;       56.50;       59.13;       56.25;       58.88;    87536800
INTC;1996.03.14;       56.50;       57.38;       56.13;       56.13;    57525600
INTC;1996.03.13;       55.63;       56.88;       54.88;       56.13;    69127200
INTC;1996.03.12;       55.13;       55.25;       54.06;       54.88;    48633600
INTC;1996.03.11;       54.00;       55.38;       53.86;       55.25;    75256000
INTC;1996.03.08;       51.63;       54.13;       51.50;       53.50;   111921600
INTC;1996.03.07;       53.38;       53.75;       52.75;       53.13;    74715200
INTC;1996.03.06;       55.13;       55.63;       53.19;       53.25;    67897600
INTC;1996.03.05;       55.00;       55.88;       54.75;       55.38;    59856800
INTC;1996.03.04;       56.13;       56.25;       54.75;       54.88;    70285600
INTC;1996.03.01;       57.63;       57.75;       55.00;       56.06;   145034400
INTC;1996.02.29;       60.00;       60.13;       58.75;       58.81;    73402400
INTC;1996.02.28;       60.50;       61.50;       60.50;       60.75;    42570400
INTC;1996.02.27;       60.38;       60.75;       60.00;       60.25;    36168000
INTC;1996.02.26;       60.75;       61.13;       60.00;       60.38;    35695200
INTC;1996.02.23;       61.13;       61.63;       60.23;       60.81;    57186400
INTC;1996.02.22;       59.50;       61.25;       59.13;       61.00;    89480800
INTC;1996.02.21;       58.25;       59.25;       57.75;       59.25;    48394400
INTC;1996.02.20;       57.25;       58.50;       57.13;       57.88;    41164800
INTC;1996.02.16;       57.75;       58.75;       57.25;       57.56;    48668000
INTC;1996.02.15;       57.75;       58.25;       57.38;       57.50;    48066400
INTC;1996.02.14;       57.13;       58.00;       56.88;       58.00;    49426400
INTC;1996.02.13;       56.50;       57.88;       56.00;       57.13;    77997600
INTC;1996.02.12;       58.00;       59.00;       58.00;       58.23;    46727200
INTC;1996.02.09;       57.88;       58.63;       57.38;       58.00;    50028800
INTC;1996.02.08;       58.13;       58.27;       57.00;       57.88;    48796800
INTC;1996.02.07;       59.13;       59.56;       57.50;       58.25;    70611200
INTC;1996.02.06;       58.88;       60.00;       58.38;       59.50;    85640000
INTC;1996.02.05;       57.13;       58.50;       56.88;       58.50;    67600800
INTC;1996.02.02;       56.38;       57.13;       56.00;       56.75;    51456000
INTC;1996.02.01;       55.00;       56.50;       54.86;       56.25;    66874400
INTC;1996.01.31;       54.38;       55.44;       53.75;       55.23;    72689600
INTC;1996.01.30;       54.50;       54.75;       53.75;       54.13;    43040000
INTC;1996.01.29;       55.50;       55.50;       54.25;       54.44;    39158400
INTC;1996.01.26;       54.13;       55.00;       53.63;       55.00;    66812800
INTC;1996.01.25;       55.50;       56.88;       54.38;       54.63;   115267200
INTC;1996.01.24;       53.38;       55.00;       53.00;       54.75;    94037600
INTC;1996.01.23;       52.25;       52.88;       52.25;       52.69;    69244800
INTC;1996.01.22;       51.38;       52.52;       51.00;       52.00;   106812800
INTC;1996.01.19;       51.38;       51.63;       50.63;       51.38;   128462400
INTC;1996.01.18;       50.75;       51.63;       50.25;       51.00;   132712000
INTC;1996.01.17;       50.94;       52.63;       49.81;       50.00;   546630400
INTC;1996.01.16;       53.88;       55.88;       52.00;       55.75;   150692800
INTC;1996.01.15;       56.63;       56.75;       53.36;       53.38;   106633600
INTC;1996.01.12;       57.13;       57.50;       55.25;       56.63;    70219200
INTC;1996.01.11;       55.81;       57.13;       54.38;       56.88;    83769600
INTC;1996.01.10;       54.25;       55.00;       53.25;       54.13;   137448000
INTC;1996.01.09;       57.63;       57.75;       54.75;       55.00;   110116800
INTC;1996.01.08;       58.13;       58.38;       57.38;       57.63;    17544000
INTC;1996.01.05;       57.13;       58.75;       56.75;       57.50;    65434400
INTC;1996.01.04;       58.75;       58.88;       56.00;       57.50;   100259200
INTC;1996.01.03;       58.63;       59.38;       57.59;       57.75;    72678400
INTC;1996.01.02;       57.38;       58.75;       56.88;       58.63;    62854400
INTC;1995.11.30;       62.25;       63.56;       60.25;       60.88;    68048000
INTC;1995.11.29;       64.00;       64.50;       62.25;       63.00;    72459200
INTC;1995.11.28;       60.13;       63.75;       59.88;       63.75;    99812000
INTC;1995.11.27;       63.50;       63.69;       59.89;       60.00;   121008000
INTC;1995.11.24;       62.25;       63.00;       62.25;       63.00;    18368000
INTC;1995.11.22;       63.38;       63.75;       61.75;       61.88;    48664800
INTC;1995.11.21;       62.38;       63.50;       62.00;       63.00;    70495200
INTC;1995.11.20;       63.75;       64.12;       61.94;       62.13;    71694400
INTC;1995.11.17;       62.88;       63.25;       62.69;       62.75;    93374400
INTC;1995.11.16;       63.88;       65.00;       62.88;       62.88;    82568800
INTC;1995.11.15;       65.75;       65.87;       62.50;       64.75;   103201600
INTC;1995.11.14;       66.00;       66.62;       65.06;       65.12;    53100800
INTC;1995.11.13;       68.12;       68.87;       66.87;       67.12;    36456000
INTC;1995.11.10;       68.50;       69.25;       67.75;       68.25;    50086400
INTC;1995.11.09;       69.00;       69.25;       68.00;       69.00;    77737600
INTC;1995.11.08;       67.25;       68.00;       65.06;       65.94;   101253600
INTC;1995.11.07;       68.87;       69.50;       64.75;       66.37;   225472000
INTC;1995.11.06;       72.25;       72.50;       70.64;       70.81;    37800000
INTC;1995.11.03;       73.12;       73.14;       71.75;       72.50;    47605600
INTC;1995.11.02;       71.12;       73.00;       70.87;       72.87;    80272000
INTC;1995.11.01;       70.75;       70.87;       69.00;       70.81;    76340800
INTC;1995.10.31;       70.75;       71.37;       69.87;       69.87;    74370400
INTC;1995.10.30;       68.50;       70.50;       68.50;       69.75;    98684000
INTC;1995.10.27;       66.12;       68.12;       66.12;       67.87;    61734400
INTC;1995.10.26;       66.62;       67.12;       64.87;       66.44;    47912800
INTC;1995.10.25;       67.87;       67.87;       66.37;       66.50;    47943200
INTC;1995.10.24;       68.00;       68.37;       67.50;       67.87;    56356800
INTC;1995.10.23;       66.25;       67.62;       65.98;       67.50;    54128800
INTC;1995.10.20;       67.62;       68.12;       66.62;       67.12;    52790400
INTC;1995.10.19;       67.37;       68.25;       66.50;       68.00;    66150400
INTC;1995.10.18;       67.00;       68.25;       66.37;       67.75;   142411200
INTC;1995.10.17;       64.12;       65.62;       63.13;       65.50;   133656800
INTC;1995.10.16;       62.63;       64.00;       62.25;       63.13;    55199200
INTC;1995.10.13;       64.50;       64.62;       62.50;       62.75;    79935200
INTC;1995.10.12;       62.75;       64.25;       62.50;       63.75;    90520000
INTC;1995.10.11;       63.25;       63.50;       62.00;       62.88;    78585600
INTC;1995.10.10;       58.25;       61.63;       57.75;       61.63;   118409600
INTC;1995.10.09;       61.63;       61.63;       59.38;       60.13;    79104000
INTC;1995.10.06;       63.13;       63.38;       61.88;       62.00;   116396800
INTC;1995.10.05;       58.63;       60.88;       58.38;       60.88;    79205600
INTC;1995.10.04;       58.75;       59.88;       58.25;       58.69;    71613600
INTC;1995.10.03;       59.36;       60.13;       58.88;       59.81;    80306400
INTC;1995.10.02;       60.61;       61.27;       59.00;       59.13;    59953600
INTC;1995.09.29;       62.25;       62.75;       60.00;       60.13;    76591200
INTC;1995.09.28;       59.63;       61.88;       59.50;       61.88;    83437600
INTC;1995.09.27;       59.13;       59.44;       57.25;       59.31;   133321600
INTC;1995.09.26;       60.38;       61.58;       59.38;       59.75;    70076000
INTC;1995.09.25;       60.50;       60.50;       58.88;       60.00;    75903200
INTC;1995.09.22;       60.75;       61.19;       60.25;       60.50;    68509600
INTC;1995.09.21;       62.00;       62.75;       61.00;       61.14;    71136800
INTC;1995.09.20;       63.44;       63.75;       62.38;       62.69;    63268000
INTC;1995.09.19;       61.75;       63.75;       61.63;       62.69;    69693600
INTC;1995.09.18;       62.25;       63.00;       61.00;       62.88;    63196800
INTC;1995.09.15;       63.75;       64.50;       61.25;       62.13;    99998400
INTC;1995.09.14;       65.25;       65.25;       63.50;       63.69;    53280800
INTC;1995.09.13;       64.87;       65.62;       64.31;       64.87;    52886400
INTC;1995.09.12;       66.25;       66.37;       64.75;       64.87;    52924000
INTC;1995.09.11;       65.50;       66.62;       65.50;       65.62;    53804800
INTC;1995.09.08;       65.50;       65.75;       64.37;       65.62;    63664000
INTC;1995.09.07;       64.98;       66.00;       64.25;       65.00;   125828000
INTC;1995.09.06;       64.25;       64.75;       62.38;       62.50;    72960000
INTC;1995.09.05;       61.38;       63.75;       60.88;       63.69;    59574400
INTC;1995.09.01;       61.25;       61.75;       60.63;       60.88;    34721600
INTC;1995.08.31;       61.00;       62.00;       60.63;       61.38;    50941600
INTC;1995.08.30;       60.00;       60.88;       59.13;       60.38;    88683200
INTC;1995.08.29;       58.75;       59.75;       57.13;       58.88;   142798400
INTC;1995.08.28;       60.44;       60.88;       58.50;       58.63;    77804000
INTC;1995.08.25;       61.13;       61.13;       59.75;       60.38;    91089600
INTC;1995.08.24;       62.38;       62.50;       60.50;       61.03;   100023200
INTC;1995.08.23;       62.75;       63.25;       61.98;       62.38;    65648000
INTC;1995.08.22;       61.13;       62.38;       60.25;       62.25;   129546400
INTC;1995.08.21;       64.87;       65.00;       59.88;       60.25;   175418400
INTC;1995.08.18;       66.25;       66.25;       64.50;       64.87;    73496800
INTC;1995.08.17;       67.00;       67.12;       65.44;       65.62;    66123200
INTC;1995.08.16;       66.25;       67.12;       65.00;       66.75;    67332800
INTC;1995.08.15;       67.00;       67.25;       64.62;       65.50;    67754400
INTC;1995.08.14;       66.00;       67.00;       65.37;       66.37;    50202400
INTC;1995.08.11;       65.75;       66.50;       65.12;       66.12;    68375200
INTC;1995.08.10;       66.12;       66.25;       63.88;       64.25;    60408000
INTC;1995.08.09;       66.62;       66.75;       65.50;       66.12;    70807200
INTC;1995.08.08;       64.25;       65.25;       63.88;       64.75;    58122400
INTC;1995.08.07;       62.50;       63.88;       62.25;       63.50;    51580000
INTC;1995.08.04;       62.25;       63.00;       61.75;       62.00;    68723200
INTC;1995.08.03;       59.75;       62.75;       59.13;       62.13;   117961600
INTC;1995.08.02;       64.37;       65.00;       61.00;       61.50;   135620800
INTC;1995.08.01;       65.00;       65.00;       62.50;       63.25;    94556800
INTC;1995.07.31;       67.25;       67.62;       64.75;       65.00;    64880800
INTC;1995.07.28;       68.62;       69.12;       66.75;       67.12;    68643200
INTC;1995.07.27;       68.25;       69.73;       67.87;       68.75;    52663200
INTC;1995.07.26;       69.62;       69.87;       67.50;       68.12;    89991200
INTC;1995.07.25;       70.00;       70.12;       68.00;       69.00;   140957600
INTC;1995.07.24;       63.38;       67.50;       63.11;       67.25;   122608000
